Gene.id,Gene.name,Gene.description,FC,Pvalue,Padjust,Regulate
ENSMUSG00000059796,Eif4a1,eukaryotic translation initiation factor 4A1 [Source:MGI Symbol;Acc:MGI:95303],1.510296991,0.047500051,0.272147768,up
ENSMUSG00000073705,Cenps,centromere protein S [Source:MGI Symbol;Acc:MGI:1917178],2.038720753,0.047511404,0.272147768,up
ENSMUSG00000105128,Gm42870,predicted gene 42870 [Source:MGI Symbol;Acc:MGI:5663007],3.229165014,0.047477813,0.272147768,up
ENSMUSG00000001473,Tubb6,"tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]",1.767152651,0.04757792,0.272315371,up
ENSMUSG00000039005,Tlr4,toll-like receptor 4 [Source:MGI Symbol;Acc:MGI:96824],1.452222629,0.047578596,0.272315371,up
ENSMUSG00000057130,Txnl4a,thioredoxin-like 4A [Source:MGI Symbol;Acc:MGI:1351613],1.188622483,0.047621477,0.272466976,up
ENSMUSG00000062203,Gspt1,G1 to S phase transition 1 [Source:MGI Symbol;Acc:MGI:1316728],1.241187492,0.047649985,0.27253627,up
ENSMUSG00000008318,Relt,RELT tumor necrosis factor receptor [Source:MGI Symbol;Acc:MGI:2443373],1.859571391,0.047844484,0.272718533,up
ENSMUSG00000017400,Stac2,SH3 and cysteine rich domain 2 [Source:MGI Symbol;Acc:MGI:2144518],1.863641215,0.047741016,0.272718533,up
ENSMUSG00000026283,Ing5,"inhibitor of growth family, member 5 [Source:MGI Symbol;Acc:MGI:1922816]",1.168953875,0.047845932,0.272718533,up
ENSMUSG00000032803,Cdv3,carnitine deficiency-associated gene expressed in ventricle 3 [Source:MGI Symbol;Acc:MGI:2448759],1.189471604,0.047778206,0.272718533,up
ENSMUSG00000068335,Dok1,docking protein 1 [Source:MGI Symbol;Acc:MGI:893587],1.481623934,0.0478038,0.272718533,up
ENSMUSG00000079104,Prps1l3,phosphoribosyl pyrophosphate synthetase 1-like 3 [Source:MGI Symbol;Acc:MGI:3779453],1.32305149,0.047939335,0.272970088,up
ENSMUSG00000050777,Tmem37,transmembrane protein 37 [Source:MGI Symbol;Acc:MGI:2157899],1.470500194,0.048021501,0.27315721,up
ENSMUSG00000027544,Nfatc2,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 [Source:MGI Symbol;Acc:MGI:102463]",1.756932411,0.048106511,0.273547149,up
ENSMUSG00000021754,Map3k1,mitogen-activated protein kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346872],1.350804377,0.048144243,0.273668078,up
ENSMUSG00000019979,Apaf1,apoptotic peptidase activating factor 1 [Source:MGI Symbol;Acc:MGI:1306796],1.524890643,0.048218666,0.273680007,up
ENSMUSG00000028840,Zfp593,zinc finger protein 593 [Source:MGI Symbol;Acc:MGI:1915290],1.450882312,0.048261603,0.273680007,up
ENSMUSG00000029110,Rnf4,ring finger protein 4 [Source:MGI Symbol;Acc:MGI:1201691],1.19009155,0.048237534,0.273680007,up
ENSMUSG00000073538,E330020D12Rik,Riken cDNA E330020D12 gene [Source:MGI Symbol;Acc:MGI:3761270],1.825576541,0.048189383,0.273680007,up
ENSMUSG00000078813,Leng1,leukocyte receptor cluster (LRC) member 1 [Source:MGI Symbol;Acc:MGI:1917007],1.157212874,0.048247158,0.273680007,up
ENSMUSG00000036006,Ripor2,RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879],1.869496997,0.048320878,0.273841416,up
ENSMUSG00000068328,Aup1,ancient ubiquitous protein 1 [Source:MGI Symbol;Acc:MGI:107789],1.184907266,0.048368071,0.27390995,up
ENSMUSG00000090077,Lime1,Lck interacting transmembrane adaptor 1 [Source:MGI Symbol;Acc:MGI:1919949],1.417920365,0.048417204,0.274001483,up
ENSMUSG00000023852,Chd1,chromodomain helicase DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:88393],1.235086917,0.048539307,0.274287821,up
ENSMUSG00000024556,Me2,"malic enzyme 2, NAD(+)-dependent, mitochondrial [Source:MGI Symbol;Acc:MGI:2147351]",1.495725634,0.048550314,0.274287821,up
ENSMUSG00000072761,Gm6712,predicted gene 6712 [Source:MGI Symbol;Acc:MGI:3645888],1.294479202,0.048592259,0.274431513,up
ENSMUSG00000026563,Tada1,transcriptional adaptor 1 [Source:MGI Symbol;Acc:MGI:1196415],1.193075824,0.048659795,0.274533082,up
ENSMUSG00000035697,Arhgap45,Rho GTPase activating protein 45 [Source:MGI Symbol;Acc:MGI:1917969],1.676506328,0.048651736,0.274533082,up
ENSMUSG00000050335,Lgals3,"lectin, galactose binding, soluble 3 [Source:MGI Symbol;Acc:MGI:96778]",1.846349764,0.048630722,0.274533082,up
ENSMUSG00000003644,Rps6ka1,ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:104558],1.399195206,0.048714118,0.274746301,up
ENSMUSG00000049939,Lrrc4,leucine rich repeat containing 4 [Source:MGI Symbol;Acc:MGI:2182081],3.506509617,0.048736176,0.274777469,up
ENSMUSG00000041360,Pum3,pumilio RNA-binding family member 3 [Source:MGI Symbol;Acc:MGI:106253],1.250818312,0.048762723,0.274833917,up
ENSMUSG00000003808,Farsa,"phenylalanyl-tRNA synthetase, alpha subunit [Source:MGI Symbol;Acc:MGI:1913840]",1.312544617,0.04888853,0.275169746,up
ENSMUSG00000032812,Arap1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1 [Source:MGI Symbol;Acc:MGI:1916960]",1.237703875,0.048882333,0.275169746,up
ENSMUSG00000032690,Oas2,2'-5' oligoadenylate synthetase 2 [Source:MGI Symbol;Acc:MGI:2180852],2.194267024,0.048917495,0.275212918,up
ENSMUSG00000051223,Bzw1,basic leucine zipper and W2 domains 1 [Source:MGI Symbol;Acc:MGI:1914132],1.148042492,0.048993408,0.275212918,up
ENSMUSG00000076598,Igkv3-7,immunoglobulin kappa variable 3-7 [Source:MGI Symbol;Acc:MGI:1330852],2.701551898,0.048995549,0.275212918,up
ENSMUSG00000095753,Igkv4-53,immunoglobulin kappa variable 4-53 [Source:MGI Symbol;Acc:MGI:2686266],2.132474819,0.049069952,0.27528194,up
ENSMUSG00000028064,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A [Source:MGI Symbol;Acc:MGI:107560]",1.670984967,0.04915653,0.275346833,up
ENSMUSG00000091387,Gcnt4,"glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase) [Source:MGI Symbol;Acc:MGI:2684919]",2.21297525,0.049144333,0.275346833,up
ENSMUSG00000121342,-,novel transcript,4.402566151,0.049168486,0.275346833,up
ENSMUSG00000001773,Folh1,folate hydrolase 1 [Source:MGI Symbol;Acc:MGI:1858193],2.326357502,0.049230327,0.275600293,up
ENSMUSG00000036398,Ppp1r11,"protein phosphatase 1, regulatory inhibitor subunit 11 [Source:MGI Symbol;Acc:MGI:1923747]",1.15255884,0.049323828,0.275937849,up
ENSMUSG00000005696,Sh2d1a,SH2 domain containing 1A [Source:MGI Symbol;Acc:MGI:1328352],2.218263412,0.049379452,0.276156078,up
ENSMUSG00000020936,Nmt1,N-myristoyltransferase 1 [Source:MGI Symbol;Acc:MGI:102579],1.30434323,0.049417203,0.276274244,up
ENSMUSG00000021569,Trip13,thyroid hormone receptor interactor 13 [Source:MGI Symbol;Acc:MGI:1916966],2.320194285,0.049599701,0.276921947,up
ENSMUSG00000029780,Nt5c3,"5'-nucleotidase, cytosolic III [Source:MGI Symbol;Acc:MGI:1927186]",1.516888964,0.049584366,0.276921947,up
ENSMUSG00000025027,Xpnpep1,"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble [Source:MGI Symbol;Acc:MGI:2180003]",1.19690807,0.049858973,0.277172314,up
ENSMUSG00000026238,Ptma,prothymosin alpha [Source:MGI Symbol;Acc:MGI:97803],1.136150366,0.049850398,0.277172314,up
ENSMUSG00000030982,Vps35l,VPS35 endosomal protein sorting factor like [Source:MGI Symbol;Acc:MGI:1918767],1.19799982,0.049804426,0.277172314,up
ENSMUSG00000035852,Misp,mitotic spindle positioning [Source:MGI Symbol;Acc:MGI:1926156],2.56435507,0.049845027,0.277172314,up
ENSMUSG00000052298,Cdc42se2,CDC42 small effector 2 [Source:MGI Symbol;Acc:MGI:1919979],1.201060221,0.049878009,0.277172314,up
ENSMUSG00000055401,Fbxo6,F-box protein 6 [Source:MGI Symbol;Acc:MGI:1354743],1.27174854,0.049822031,0.277172314,up
ENSMUSG00000093656,Gm20628,predicted gene 20628 [Source:MGI Symbol;Acc:MGI:5313075],1.786941028,0.049828597,0.277172314,up
ENSMUSG00000032388,Spg21,"SPG21, maspardin [Source:MGI Symbol;Acc:MGI:106403]",1.224635396,0.049959848,0.277534302,up
ENSMUSG00000022983,Scaf4,SR-related CTD-associated factor 4 [Source:MGI Symbol;Acc:MGI:2146350],1.183611472,0.049982198,0.277565689,up
ENSMUSG00000000544,Gpa33,glycoprotein A33 (transmembrane) [Source:MGI Symbol;Acc:MGI:1891703],11.27163886,0.029816246,1,up
ENSMUSG00000007946,Phox2a,paired-like homeobox 2a [Source:MGI Symbol;Acc:MGI:106633],14.72627465,0.022417839,1,up
ENSMUSG00000009941,Nxf2,nuclear RNA export factor 2 [Source:MGI Symbol;Acc:MGI:1933192],2.578813212,0.04566431,1,up
ENSMUSG00000014686,Ceacam16,CEA cell adhesion molecule 16 [Source:MGI Symbol;Acc:MGI:2685615],12.7080649,0.044267457,1,up
ENSMUSG00000019890,Nts,neurotensin [Source:MGI Symbol;Acc:MGI:1328351],6.866778166,0.021165413,1,up
ENSMUSG00000021565,Slc6a19,"solute carrier family 6 (neurotransmitter transporter), member 19 [Source:MGI Symbol;Acc:MGI:1921588]",23.88343519,0.016426419,1,up
ENSMUSG00000022650,Retnlb,resistin like beta [Source:MGI Symbol;Acc:MGI:1888505],19.17436633,0.028955699,1,up
ENSMUSG00000022755,Adgrg7,adhesion G protein-coupled receptor G7 [Source:MGI Symbol;Acc:MGI:2441732],10.71356162,0.030996816,1,up
ENSMUSG00000025929,Il17a,interleukin 17A [Source:MGI Symbol;Acc:MGI:107364],11.3103991,0.04287486,1,up
ENSMUSG00000026420,Il24,interleukin 24 [Source:MGI Symbol;Acc:MGI:2135548],21.91914212,0.019140615,1,up
ENSMUSG00000026700,Tnfsf4,"tumor necrosis factor (ligand) superfamily, member 4 [Source:MGI Symbol;Acc:MGI:104511]",8.065119834,0.001557209,1,up
ENSMUSG00000028141,Oaz3,ornithine decarboxylase antizyme 3 [Source:MGI Symbol;Acc:MGI:1858170],11.33447209,0.013089783,1,up
ENSMUSG00000028332,Hemgn,hemogen [Source:MGI Symbol;Acc:MGI:2136910],3.460856253,0.032055427,1,up
ENSMUSG00000028610,Dmrtb1,"DMRT-like family B with proline-rich C-terminal, 1 [Source:MGI Symbol;Acc:MGI:1927125]",15.80207137,0.013587682,1,up
ENSMUSG00000030173,Klra5,"killer cell lectin-like receptor, subfamily A, member 5 [Source:MGI Symbol;Acc:MGI:101903]",3.074784895,0.043287783,1,up
ENSMUSG00000031163,Glod5,glyoxalase domain containing 5 [Source:MGI Symbol;Acc:MGI:1917074],31.81231415,0.017562519,1,up
ENSMUSG00000032207,Lipc,"lipase, hepatic [Source:MGI Symbol;Acc:MGI:96216]",4.216281549,0.017554768,1,up
ENSMUSG00000033520,Idi2,isopentenyl-diphosphate delta isomerase 2 [Source:MGI Symbol;Acc:MGI:2444315],9.763654288,0.011924869,1,up
ENSMUSG00000034486,Gbx2,gastrulation brain homeobox 2 [Source:MGI Symbol;Acc:MGI:95668],23.89247502,0.040422433,1,up
ENSMUSG00000036658,Or2b6,olfactory receptor family 2 subfamily B member 6 [Source:MGI Symbol;Acc:MGI:104715],6.395139736,0.045606552,1,up
ENSMUSG00000037161,Mgarp,mitochondria localized glutamic acid rich protein [Source:MGI Symbol;Acc:MGI:1914999],4.867174028,0.025741673,1,up
ENSMUSG00000037428,Vgf,VGF nerve growth factor inducible [Source:MGI Symbol;Acc:MGI:1343180],12.78157319,0.012990491,1,up
ENSMUSG00000037482,Erv3,endogenous retroviral sequence 3 [Source:MGI Symbol;Acc:MGI:1919245],27.91445629,0.026487671,1,up
ENSMUSG00000039209,Rpl39l,ribosomal protein L39-like [Source:MGI Symbol;Acc:MGI:1915422],12.78100845,0.008227127,1,up
ENSMUSG00000040046,Tph1,tryptophan hydroxylase 1 [Source:MGI Symbol;Acc:MGI:98796],7.315615717,0.005031103,1,up
ENSMUSG00000040797,Iqsec3,IQ motif and Sec7 domain 3 [Source:MGI Symbol;Acc:MGI:2677208],13.40542956,0.021846419,1,up
ENSMUSG00000041205,Map6d1,MAP6 domain containing 1 [Source:MGI Symbol;Acc:MGI:3607784],3.906511414,0.024841049,1,up
ENSMUSG00000041857,Oosp1,oocyte secreted protein 1 [Source:MGI Symbol;Acc:MGI:2149290],10.67443486,0.01343351,1,up
ENSMUSG00000041872,Il17f,interleukin 17F [Source:MGI Symbol;Acc:MGI:2676631],10.32676369,0.028991753,1,up
ENSMUSG00000042671,Rgs8,regulator of G-protein signaling 8 [Source:MGI Symbol;Acc:MGI:108408],30.21070147,0.008860285,1,up
ENSMUSG00000043050,Tnp2,transition protein 2 [Source:MGI Symbol;Acc:MGI:98785],17.74344871,0.04821135,1,up
ENSMUSG00000043483,Gm6863,predicted gene 6863 [Source:MGI Symbol;Acc:MGI:3647386],21.20015453,0.04682147,1,up
ENSMUSG00000043531,Sorcs1,sortilin-related VPS10 domain containing receptor 1 [Source:MGI Symbol;Acc:MGI:1929666],3.247630478,0.044395626,1,up
ENSMUSG00000043753,Dmrta1,doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627],6.381579756,0.013019797,1,up
ENSMUSG00000043873,Chil5,chitinase-like 5 [Source:MGI Symbol;Acc:MGI:2676649],2.997995502,0.03309575,1,up
ENSMUSG00000044211,Gm7887,predicted gene 7887 [Source:MGI Symbol;Acc:MGI:3648251],21.09986253,0.033662676,1,up
ENSMUSG00000044903,Psg22,pregnancy-specific beta-1-glycoprotein 22 [Source:MGI Symbol;Acc:MGI:1891354],16.95604603,0.008252888,1,up
ENSMUSG00000046160,Olig1,oligodendrocyte transcription factor 1 [Source:MGI Symbol;Acc:MGI:1355334],26.30701691,0.010747553,1,up
ENSMUSG00000047343,Mettl21c,methyltransferase like 21C [Source:MGI Symbol;Acc:MGI:3611450],4.320906845,0.048765683,1,up
ENSMUSG00000047511,Or2v2,olfactory receptor family 2 subfamily V member 2 [Source:MGI Symbol;Acc:MGI:3031230],3.026633979,0.026244575,1,up
ENSMUSG00000048938,Nr1h5,"nuclear receptor subfamily 1, group H, member 5 [Source:MGI Symbol;Acc:MGI:3026618]",3.926266108,0.013016516,1,up
ENSMUSG00000049719,Prss46,"protease, serine 46 [Source:MGI Symbol;Acc:MGI:1921556]",38.51922376,0.036616749,1,up
ENSMUSG00000049848,Ceacam19,CEA cell adhesion molecule 19 [Source:MGI Symbol;Acc:MGI:2443001],23.84287794,0.006582719,1,up
ENSMUSG00000050179,A930002I21Rik,RIKEN cDNA A930002I21 gene [Source:MGI Symbol;Acc:MGI:1924480],5.699201879,0.045468054,1,up
ENSMUSG00000050742,Or2m12,olfactory receptor family 2 subfamily M member 12 [Source:MGI Symbol;Acc:MGI:3029998],8.453783243,0.02270315,1,up
ENSMUSG00000051079,Rgs13,regulator of G-protein signaling 13 [Source:MGI Symbol;Acc:MGI:2180585],12.59516146,0.012498465,1,up
ENSMUSG00000051497,Kcnj16,"potassium inwardly-rectifying channel, subfamily J, member 16 [Source:MGI Symbol;Acc:MGI:1314842]",13.7783232,0.036868582,1,up
ENSMUSG00000051804,Adam6b,a disintegrin and metallopeptidase domain 6B [Source:MGI Symbol;Acc:MGI:2444636],5.784856889,0.034469857,1,up
ENSMUSG00000052414,Gm28047,"predicted gene, 28047 [Source:MGI Symbol;Acc:MGI:5547783]",27.32865876,0.018871289,1,up
ENSMUSG00000053030,Spink2,"serine peptidase inhibitor, Kazal type 2 [Source:MGI Symbol;Acc:MGI:1917232]",8.903277046,0.027140743,1,up
ENSMUSG00000053395,Cacng8,"calcium channel, voltage-dependent, gamma subunit 8 [Source:MGI Symbol;Acc:MGI:1932376]",7.565316889,0.010078581,1,up
ENSMUSG00000054136,Adm2,adrenomedullin 2 [Source:MGI Symbol;Acc:MGI:2675256],7.417277597,0.011936973,1,up
ENSMUSG00000055110,A630012P03Rik,RIKEN cDNA A630012P03 gene [Source:MGI Symbol;Acc:MGI:2442968],29.5661287,0.005755577,1,up
ENSMUSG00000055228,Gm49359,"predicted gene, 49359 [Source:MGI Symbol;Acc:MGI:6121568]",31.24133173,0.002154437,1,up
ENSMUSG00000055882,Abhd16b,abhydrolase domain containing 16B [Source:MGI Symbol;Acc:MGI:3607711],8.394091168,0.008369427,1,up
ENSMUSG00000057246,BC051142,cDNA sequence BC051142 [Source:MGI Symbol;Acc:MGI:3039565],3.800788653,0.029579921,1,up
ENSMUSG00000058287,Gm12253,predicted gene 12253 [Source:MGI Symbol;Acc:MGI:3651568],20.81582145,0.04319649,1,up
ENSMUSG00000059213,Ddn,dendrin [Source:MGI Symbol;Acc:MGI:108101],7.666705997,0.014184056,1,up
ENSMUSG00000059956,Serpinb12,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12 [Source:MGI Symbol;Acc:MGI:1919119]",20.14926935,0.001625452,1,up
ENSMUSG00000067006,Serpinb5,"serine (or cysteine) peptidase inhibitor, clade B, member 5 [Source:MGI Symbol;Acc:MGI:109579]",14.02333353,0.046875912,1,up
ENSMUSG00000067049,Unc93a,unc-93 homolog A [Source:MGI Symbol;Acc:MGI:1933250],29.53425699,0.019432248,1,up
ENSMUSG00000070388,Fbxo39,F-box protein 39 [Source:MGI Symbol;Acc:MGI:3505735],4.747345959,0.003314109,1,up
ENSMUSG00000072662,Mansc4,MANSC domain containing 4 [Source:MGI Symbol;Acc:MGI:3645619],4.459284531,0.021183463,1,up
ENSMUSG00000073234,Gm8773,predicted gene 8773 [Source:MGI Symbol;Acc:MGI:3646213],6.992109506,0.002516613,1,up
ENSMUSG00000074228,Gm10645,predicted gene 10645 [Source:MGI Symbol;Acc:MGI:3704313],18.1876069,0.003527361,1,up
ENSMUSG00000074418,Pira2-ps2,"paired-Ig-like receptor A2, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3805554]",4.941610504,0.044781344,1,up
ENSMUSG00000074758,Gm5535,predicted gene 5535 [Source:MGI Symbol;Acc:MGI:3645019],27.50424115,0.003229187,1,up
ENSMUSG00000076472,Trbv15,"T cell receptor beta, variable 15 [Source:MGI Symbol;Acc:MGI:98586]",9.198798213,0.040838016,1,up
ENSMUSG00000076474,Trbv17,"T cell receptor beta, variable 17 [Source:MGI Symbol;Acc:MGI:98610]",4.491019469,0.007930931,1,up
ENSMUSG00000076476,Trbv20,"T cell receptor beta, variable 20 [Source:MGI Symbol;Acc:MGI:98589]",10.14027227,0.010986076,1,up
ENSMUSG00000076533,Igkv4-90,immunoglobulin kappa chain variable 4-90 [Source:MGI Symbol;Acc:MGI:4439830],9.889853174,0.01420314,1,up
ENSMUSG00000076550,Igkv4-63,immunoglobulin kappa variable 4-63 [Source:MGI Symbol;Acc:MGI:3645235],6.694092999,0.006247092,1,up
ENSMUSG00000076822,Trav16n,T cell receptor alpha variable 16n [Source:MGI Symbol;Acc:MGI:4439761],5.415876504,0.013430833,1,up
ENSMUSG00000076858,Trav3-4,T cell receptor alpha variable 3-4 [Source:MGI Symbol;Acc:MGI:2684925],17.10476486,0.000334483,1,up
ENSMUSG00000079120,AY761185,cDNA sequence AY761185 [Source:MGI Symbol;Acc:MGI:3630303],35.49575276,0.042207888,1,up
ENSMUSG00000079625,Tm4sf19,transmembrane 4 L six family member 19 [Source:MGI Symbol;Acc:MGI:3645933],10.40869552,0.006910475,1,up
ENSMUSG00000079657,Rab26,"RAB26, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2443284]",4.05943239,0.021396482,1,up
ENSMUSG00000081467,Gm13337,predicted gene 13337 [Source:MGI Symbol;Acc:MGI:3650269],9.952354335,0.035566081,1,up
ENSMUSG00000081855,Rpl17-ps5,"ribosomal protein L17, pseudogene 5 [Source:MGI Symbol;Acc:MGI:3704246]",3.090961551,0.032631912,1,up
ENSMUSG00000082931,Gm13586,predicted gene 13586 [Source:MGI Symbol;Acc:MGI:3649994],8.120608955,0.004466404,1,up
ENSMUSG00000085126,Gm12589,predicted gene 12589 [Source:MGI Symbol;Acc:MGI:3650371],10.66320792,0.016307872,1,up
ENSMUSG00000085335,Gm13684,predicted gene 13684 [Source:MGI Symbol;Acc:MGI:3649340],9.069833198,0.026577012,1,up
ENSMUSG00000086124,A530076I17Rik,RIKEN cDNA A530076I17 gene [Source:MGI Symbol;Acc:MGI:2443897],16.83782877,0.001525611,1,up
ENSMUSG00000086184,Gm12764,predicted gene 12764 [Source:MGI Symbol;Acc:MGI:3649980],8.37420544,0.030259408,1,up
ENSMUSG00000086236,5830418P13Rik,RIKEN cDNA 5830418P13 gene [Source:MGI Symbol;Acc:MGI:3604110],10.39350318,0.005173198,1,up
ENSMUSG00000086296,D030055H07Rik,RIKEN cDNA D030055H07 gene [Source:MGI Symbol;Acc:MGI:3605036],17.08722671,0.011088388,1,up
ENSMUSG00000086924,Gm11766,predicted gene 11766 [Source:MGI Symbol;Acc:MGI:3650673],3.066072455,0.042468753,1,up
ENSMUSG00000087077,Gm12480,predicted gene 12480 [Source:MGI Symbol;Acc:MGI:3651952],9.177711701,0.017908829,1,up
ENSMUSG00000087113,Gm11714,predicted gene 11714 [Source:MGI Symbol;Acc:MGI:3649214],6.490974215,0.002015558,1,up
ENSMUSG00000087443,Ppp1r18os,"protein phosphatase 1, regulatory subunit 18, opposite strand [Source:MGI Symbol;Acc:MGI:1918627]",7.046936333,0.013319791,1,up
ENSMUSG00000087538,Gm16341,predicted gene 16341 [Source:MGI Symbol;Acc:MGI:3840137],8.4129261,0.042084586,1,up
ENSMUSG00000087642,Ighe,Immunoglobulin heavy constant epsilon [Source:MGI Symbol;Acc:MGI:2685746],7.473224894,0.020477833,1,up
ENSMUSG00000089652,Gm16025,predicted gene 16025 [Source:MGI Symbol;Acc:MGI:3802144],15.61234194,0.026815653,1,up
ENSMUSG00000089798,1700028K03Rik,RIKEN cDNA 1700028K03 gene [Source:MGI Symbol;Acc:MGI:1923671],3.35752293,0.049146049,1,up
ENSMUSG00000090103,Gm16094,predicted gene 16094 [Source:MGI Symbol;Acc:MGI:3801967],16.76809097,0.016434975,1,up
ENSMUSG00000090691,Gm3667,predicted gene 3667 [Source:MGI Symbol;Acc:MGI:3781843],3.703365802,0.043932292,1,up
ENSMUSG00000091472,Gm3739,predicted gene 3739 [Source:MGI Symbol;Acc:MGI:3781914],6.314331559,0.004756204,1,up
ENSMUSG00000091694,Apol11b,apolipoprotein L 11b [Source:MGI Symbol;Acc:MGI:3036248],6.806893961,0.007011817,1,up
ENSMUSG00000092072,Gm4540,predicted gene 4540 [Source:MGI Symbol;Acc:MGI:3782724],31.76974469,5.46E-05,1,up
ENSMUSG00000092086,Gm6793,predicted gene 6793 [Source:MGI Symbol;Acc:MGI:3643578],3.04316435,0.027164617,1,up
ENSMUSG00000093966,Trav4-3,T cell receptor alpha variable 4-3 [Source:MGI Symbol;Acc:MGI:4440478],22.22175195,0.002221151,1,up
ENSMUSG00000094054,-,------,25.75467806,0.003434781,1,up
ENSMUSG00000094176,Trav6d-6,T cell receptor alpha variable 6D-6 [Source:MGI Symbol;Acc:MGI:2686066],4.698601041,0.015762433,1,up
ENSMUSG00000094345,Igkv14-126,immunoglobulin kappa variable 14-126 [Source:MGI Symbol;Acc:MGI:3643131],3.345777734,0.046615548,1,up
ENSMUSG00000094509,Ighv14-1,immunoglobulin heavy variable 14-1 [Source:MGI Symbol;Acc:MGI:4439920],4.175729026,0.024227002,1,up
ENSMUSG00000094652,Ighv1-42,immunoglobulin heavy variable V1-42 [Source:MGI Symbol;Acc:MGI:3704123],8.094968541,0.007725523,1,up
ENSMUSG00000094777,H2ac24,H2A clustered histone 24 [Source:MGI Symbol;Acc:MGI:3710573],9.873518189,0.036071645,1,up
ENSMUSG00000094840,Muc3a,"mucin 3A, cell surface associated [Source:MGI Symbol;Acc:MGI:3588263]",8.237907045,0.011952366,1,up
ENSMUSG00000095334,Gm21984,predicted gene 21984 [Source:MGI Symbol;Acc:MGI:5439453],7.675993649,0.040601304,1,up
ENSMUSG00000095369,Gm21859,"predicted gene, 21859 [Source:MGI Symbol;Acc:MGI:5434023]",12.41067924,0.019132704,1,up
ENSMUSG00000095416,Ighv1-12,immunoglobulin heavy variable V1-12 [Source:MGI Symbol;Acc:MGI:3646284],3.177560274,0.047797827,1,up
ENSMUSG00000095429,Ighv5-12,immunoglobulin heavy variable 5-12 [Source:MGI Symbol;Acc:MGI:4439516],3.477726496,0.042366326,1,up
ENSMUSG00000095633,Igkv4-58,immunoglobulin kappa variable 4-58 [Source:MGI Symbol;Acc:MGI:2685923],12.8982007,0.003715654,1,up
ENSMUSG00000095862,Trav6-6,T cell receptor alpha variable 6-6 [Source:MGI Symbol;Acc:MGI:4439905],4.698601041,0.015762433,1,up
ENSMUSG00000096001,2610528A11Rik,RIKEN cDNA 2610528A11 gene [Source:MGI Symbol;Acc:MGI:1917295],5.360901105,0.019656194,1,up
ENSMUSG00000096096,Trav4-4-dv10,T cell receptor alpha variable 4-4-DV10 [Source:MGI Symbol;Acc:MGI:3702138],8.493911741,0.048528519,1,up
ENSMUSG00000096149,Trav6-5,T cell receptor alpha variable 6-5 [Source:MGI Symbol;Acc:MGI:3649609],5.019108798,0.03344364,1,up
ENSMUSG00000096156,Gm9242,predicted pseudogene 9242 [Source:MGI Symbol;Acc:MGI:3645172],4.783893084,0.029596277,1,up
ENSMUSG00000096351,Samd11,sterile alpha motif domain containing 11 [Source:MGI Symbol;Acc:MGI:2446220],4.989503657,0.007481449,1,up
ENSMUSG00000096844,Igkv6-14,immunoglobulin kappa variable 6-14 [Source:MGI Symbol;Acc:MGI:1330830],3.951139244,0.047694598,1,up
ENSMUSG00000096846,Gm8890,predicted gene 8890 [Source:MGI Symbol;Acc:MGI:3779817],9.377689172,0.024957744,1,up
ENSMUSG00000096883,Shisa8,shisa family member 8 [Source:MGI Symbol;Acc:MGI:2146080],5.671592081,0.044809019,1,up
ENSMUSG00000097108,Gm26581,"predicted gene, 26581 [Source:MGI Symbol;Acc:MGI:5477075]",8.648612437,0.040853796,1,up
ENSMUSG00000097111,Peak1os,"pseudopodium-enriched atypical kinase 1, opposite strand [Source:MGI Symbol;Acc:MGI:5477083]",6.438430366,0.034748896,1,up
ENSMUSG00000097134,1110002J07Rik,RIKEN cDNA 1110002J07 gene [Source:MGI Symbol;Acc:MGI:1915738],7.524309628,0.023885252,1,up
ENSMUSG00000097240,Gm26614,"predicted gene, 26614 [Source:MGI Symbol;Acc:MGI:5477108]",7.115975976,0.025483447,1,up
ENSMUSG00000097519,4930558J18Rik,RIKEN cDNA 4930558J18 gene [Source:MGI Symbol;Acc:MGI:1922573],11.27247441,0.02159432,1,up
ENSMUSG00000097604,Gm17322,"predicted gene, 17322 [Source:MGI Symbol;Acc:MGI:4936956]",36.43244426,0.000153977,1,up
ENSMUSG00000097755,2010110K18Rik,RIKEN cDNA 2010110K18 gene [Source:MGI Symbol;Acc:MGI:1922951],5.837622278,0.040891,1,up
ENSMUSG00000097910,Hdnr,Hand2 downstream lncRNA [Source:MGI Symbol;Acc:MGI:1923246],6.490660058,0.015877699,1,up
